app,method,path,source_file,request_fields,response_fields,auth,corp_scope,go_evidence
dashboard,GET,/role/permissionByUser,web/legacy/dashboard/src/api/permission.js,data:none,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/PermissionByUser.php#L70,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/PermissionByUser.php#L70,internal/server/server.go
dashboard,GET,/role/permissionShow,web/legacy/dashboard/src/api/role.js,params:roleId,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/PermissionShow.php#L44,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/PermissionShow.php#L44,internal/server/server.go
dashboard,GET,/role/select,web/legacy/dashboard/src/api/user.js,params:none,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Select.php#L43,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Select.php#L43,internal/server/server.go
dashboard,GET,/role/show,web/legacy/dashboard/src/api/role.js,params:roleId,fields:dataPermission;name;remarks;roleId,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Show.php#L52,internal/server/server.go
dashboard,GET,/role/showEmployee,web/legacy/dashboard/src/api/role.js,params:page;perPage;roleId,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/ShowEmployee.php#L47,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/ShowEmployee.php#L47,internal/server/server.go
dashboard,GET,/roomCalendar/index,web/legacy/dashboard/src/api/roomCalendar.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomCalendar/show,web/legacy/dashboard/src/api/roomCalendar.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomClockIn/dayDetail,web/legacy/dashboard/src/api/roomClockIn.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomClockIn/index,web/legacy/dashboard/src/api/roomClockIn.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomClockIn/info,web/legacy/dashboard/src/api/roomClockIn.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomClockIn/show,web/legacy/dashboard/src/api/roomClockIn.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomClockIn/showContact,web/legacy/dashboard/src/api/roomClockIn.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomFission/index,web/legacy/dashboard/src/api/roomFission.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomFission/info,web/legacy/dashboard/src/api/roomFission.js,params:id,fields:fission;invite;link;poster;rooms;welcome,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomFission/show,web/legacy/dashboard/src/api/roomFission.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomFission/showContact,web/legacy/dashboard/src/api/roomFission.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomFission/showRoom,web/legacy/dashboard/src/api/roomFission.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomFission/writeOff,web/legacy/dashboard/src/api/roomFission.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomInfinitePull/index,web/legacy/dashboard/src/api/roomInfinitePull.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomInfinitePull/info,web/legacy/dashboard/src/api/roomInfinitePull.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomMessageBatchSend/index,web/legacy/dashboard/src/api/roomMessageBatchSend.js,params:batchTitle;page;perPage,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Index.php#L53,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Index.php#L53,internal/server/server.go
dashboard,GET,/roomQuality/contactDetail,web/legacy/dashboard/src/api/roomQuality.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomQuality/index,web/legacy/dashboard/src/api/roomQuality.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomQuality/info,web/legacy/dashboard/src/api/roomQuality.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomQuality/showContact,web/legacy/dashboard/src/api/roomQuality.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomRemind/index,web/legacy/dashboard/src/api/roomRemind.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomRemind/info,web/legacy/dashboard/src/api/roomRemind.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomRemind/status,web/legacy/dashboard/src/api/roomRemind.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomSop/index,web/legacy/dashboard/src/api/roomSop.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomSop/info,web/legacy/dashboard/src/api/roomSop.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/roomTagPull/chooseContact,web/legacy/dashboard/src/api/workRoom.js,params:employees;end_time;gender;is_all;start_time;tag_ids,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/ChooseContact.php#L63,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/ChooseContact.php#L63,internal/server/server.go
dashboard,GET,/roomTagPull/index,web/legacy/dashboard/src/api/workRoom.js,params:name,fields:list,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/Index.php#L81,internal/server/server.go
dashboard,GET,/roomTagPull/remindSend,web/legacy/dashboard/src/api/workRoom.js,params:id,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/RemindSend.php#L102,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/RemindSend.php#L102,internal/server/server.go
dashboard,GET,/roomTagPull/roomList,web/legacy/dashboard/src/api/workRoom.js,params:page;perPage;roomGroupId,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/RoomList.php#L100,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/RoomList.php#L100,internal/server/server.go
dashboard,GET,/roomTagPull/show,web/legacy/dashboard/src/api/workRoom.js,params:id,fields:employees;rooms,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/Show.php#L105,internal/server/server.go
dashboard,GET,/roomTagPull/showContact,web/legacy/dashboard/src/api/workRoom.js,params:id;page;perPage;type;blocked[scalar-expression],fields:list,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/ShowContact.php#L112,internal/server/server.go
dashboard,GET,/roomWelcome/index,web/legacy/dashboard/src/api/roomWelcome.js,data:none,fields:list;page,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Index.php#L42,internal/server/server.go
dashboard,GET,/roomWelcome/show,web/legacy/dashboard/src/api/roomWelcome.js,params:id,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Show.php#L50,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Show.php#L50,internal/server/server.go
dashboard,GET,/sensitiveWord/index,web/legacy/dashboard/src/api/sensitiveWords.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/sensitiveWordGroup/select,web/legacy/dashboard/src/api/sensitiveWords.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/sensitiveWordsMonitor/index,web/legacy/dashboard/src/api/sensitiveWordsMonitor.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/sensitiveWordsMonitor/show,web/legacy/dashboard/src/api/sensitiveWordsMonitor.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/addressKeyWordList,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/index,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/info,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/location,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/pageInfo,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/searchCity,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/share,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/show,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/showContact,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/shopCode/showShop,web/legacy/dashboard/src/api/shopCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/statistic/employeeCounts,web/legacy/dashboard/src/api/statistic.js,params:endTime;startTime,fields:table;total,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/statistic/src/Action/Dashboard/EmployeeCounts.php#L65,internal/server/server.go
dashboard,GET,/statistic/employees,web/legacy/dashboard/src/api/statistic.js,params:endTime;startTime,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/statistic/src/Action/Dashboard/Employees.php#L65,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/statistic/src/Action/Dashboard/Employees.php#L65,internal/server/server.go
dashboard,GET,/statistic/employeesTrend,web/legacy/dashboard/src/api/statistic.js,params:employees;endTime;mode;startTime,fields:list,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/statistic/src/Action/Dashboard/EmployeesTrend.php#L65,internal/server/server.go
dashboard,GET,/statistic/index,web/legacy/dashboard/src/api/statistic.js,params:employeeId;endTime;mode;startTime,fields:any;table;today,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/statistic/src/Action/Dashboard/Index.php#L52,internal/server/server.go
dashboard,GET,/statistic/topList,web/legacy/dashboard/src/api/statistic.js,params:none,fields:list,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/statistic/src/Action/Dashboard/TopList.php#L53,internal/server/server.go
dashboard,GET,/Task/AutoTag/KeyWordTag,web/legacy/dashboard/src/api/autoTag.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/task/roomRemind,web/legacy/dashboard/src/api/roomRemind.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/user/index,web/legacy/dashboard/src/api/user.js,params:page;perPage;phone;status,fields:list;normalNum;notEnabledNum;page,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Index.php#L41,internal/server/server.go
dashboard,GET,/user/show,web/legacy/dashboard/src/api/user.js,params:userId,fields:userId,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Show.php#L78,internal/server/server.go
dashboard,GET,/workContact/index,web/legacy/dashboard/src/api/workContact.js,params:addWay;businessNo;employeeId;endTime;fieldId;fieldType;fieldValue;gender;groupNum;keyWords;page;perPage;remark;roomId;startTime,fields:list;page,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Index.php#L44,internal/server/server.go
dashboard,GET,/workContact/lossContact,web/legacy/dashboard/src/api/lossContact.js,params:employeeId;page;perPage,fields:list;page,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/LossContact.php#L47,internal/server/server.go
dashboard,GET,/workContact/show,web/legacy/dashboard/src/api/workContact.js,params:contactId;employeeId,fields:businessNo;description;remark;tag,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Show.php#L45,internal/server/server.go
dashboard,GET,/workContact/source,web/legacy/dashboard/src/api/workContact.js,params:none,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Source.php#L32,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Source.php#L32,internal/server/server.go
dashboard,GET,/workContact/track,web/legacy/dashboard/src/api/workContact.js,params:contactId,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Track.php#L46,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Track.php#L46,internal/server/server.go
dashboard,GET,/workContactRoom/index,web/legacy/dashboard/src/api/workRoom.js,params:endTime;name;page;perPage;roomGroupId;startTime;status;workRoomId;workRoomName;workRoomOwnerId;workRoomStatus,fields:list;memberNum;outRoomNum,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Room/Index.php#L41,internal/server/server.go
dashboard,GET,/workContactTag/allTag,web/legacy/dashboard/src/api/workContact.js,params:groupId,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/AllTag.php#L40,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/AllTag.php#L40,internal/server/server.go
dashboard,GET,/workContactTag/contactTagList,web/legacy/dashboard/src/api/roomClockIn.js,params:name;page;perPage;blocked[dynamic-expression],blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62,internal/server/server.go
dashboard,GET,/workContactTag/detail,web/legacy/dashboard/src/api/workContactTag.js,params:tagId,fields:groupId;tagId;tagName,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Detail.php#L43,internal/server/server.go
dashboard,GET,/workContactTag/index,web/legacy/dashboard/src/api/workContactTag.js,params:groupId;page;perPage,fields:list;page;syncTagTime,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Index.php#L55,internal/server/server.go
dashboard,GET,/workContactTagGroup/detail,web/legacy/dashboard/src/api/workContactTag.js,params:blocked[no-callsite],blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Detail.php#L43,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Detail.php#L43,internal/server/server.go
dashboard,GET,/workContactTagGroup/index,web/legacy/dashboard/src/api/workContactTag.js,params:none,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Index.php#L40,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Index.php#L40,internal/server/server.go
dashboard,GET,/workDepartment/index,web/legacy/dashboard/src/api/channelCode.js,params:searchKeyWords,fields:department;employee,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/Index.php#L53,internal/server/server.go
dashboard,GET,/workDepartment/memberIndex,web/legacy/dashboard/src/api/channelCode.js,params:blocked[no-callsite],blocked[no-static-response-fields]@internal/server/server.go,ACCESS_TOKEN,blocked[no-static-corp-scope]@internal/server/server.go,internal/server/server.go
dashboard,GET,/workDepartment/pageIndex,web/legacy/dashboard/src/api/department.js,params:name;page;parentName;perPage,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/PageIndex.php#L54,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/PageIndex.php#L54,internal/server/server.go
dashboard,GET,/workDepartment/selectByPhone,web/legacy/dashboard/src/api/user.js,params:phone,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/SelectByPhone.php#L57,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/SelectByPhone.php#L57,internal/server/server.go
dashboard,GET,/workDepartment/showEmployee,web/legacy/dashboard/src/api/department.js,params:departmentId;page;perPage,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/ShowEmployee.php#L54,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/ShowEmployee.php#L54,internal/server/server.go
dashboard,GET,/workEmployee/index,web/legacy/dashboard/src/api/workEmployee.js,params:contactAuth;name;page;perPage;status,fields:list;page,ACCESS_TOKEN,explicit:corpId@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Index.php#L38,internal/server/server.go
dashboard,GET,/workEmployee/searchCondition,web/legacy/dashboard/src/api/workEmployee.js,data:none,fields:contactAuth;status;syncTime,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/SearchCondition.php#L34,internal/server/server.go
dashboard,GET,/workEmployeeDepartment/memberIndex,web/legacy/dashboard/src/api/workRoom.js,params:departmentIds,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Department/MemberIndex.php#L61,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Department/MemberIndex.php#L61,internal/server/server.go
dashboard,GET,/workFission/chooseContact,web/legacy/dashboard/src/api/workFission.js,params:blocked[no-callsite],blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/ChooseContact.php#L76,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/ChooseContact.php#L76,internal/server/server.go
dashboard,GET,/workFission/index,web/legacy/dashboard/src/api/workFission.js,params:active_name,fields:list,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Index.php#L50,internal/server/server.go
dashboard,GET,/workFission/info,web/legacy/dashboard/src/api/workFission.js,params:id,blocked[indirect-response-shape]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Info.php#L93,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Info.php#L93,internal/server/server.go
dashboard,GET,/workFission/inviteData,web/legacy/dashboard/src/api/workFission.js,params:fission_ids;page,fields:list;page,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/InviteData.php#L97,internal/server/server.go
dashboard,GET,/workFission/inviteDetail,web/legacy/dashboard/src/api/workFission.js,params:id,fields:insert;loss;new_count;total_count;user_list,ACCESS_TOKEN,server-current-enterprise@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/InviteDetail.php#L83,internal/server/server.go
dashboard,GET,/workFission/show,web/legacy/dashboard/src/api/workFission.js,params:id,fields:contact_tags;service_employees,ACCESS_TOKEN,blocked[no-static-corp-scope]@git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Show.php#L77,internal/server/server.go
